player,player_id,position,team_name,player_game_count,block_percent,declined_penalties,franchise_id,grades_offense,grades_pass_block,grades_run_block,hits_allowed,hurries_allowed,non_spike_pass_block,non_spike_pass_block_percentage,pass_block_percent,pbe,penalties,pressures_allowed,sacks_allowed,snap_counts_block,snap_counts_ce,snap_counts_lg,snap_counts_lt,snap_counts_offense,snap_counts_pass_block,snap_counts_pass_play,snap_counts_rg,snap_counts_rt,snap_counts_run_block,snap_counts_te
Jalen Wayne,61640,WR,S ALABAMA,9,41.7,1,288,50.7,,61.6,0,0,0,0.0,0.0,,1,0,0,70,0,0,0,168,0,98,0,0,70,0
Ricky Pearsall,100660,WR,ARIZONA ST,13,33.8,0,110,52.8,,48.2,0,0,0,0.0,0.0,,2,0,0,70,0,0,0,207,0,136,0,0,70,1
Jaylen Harris,61566,WR,OHIO STATE,9,78.4,0,260,53.4,,52.7,0,0,0,0.0,0.0,,0,0,0,69,0,0,0,88,0,19,0,0,69,0
Andrew Van Buren,83636,HB,BOISE ST,14,33.5,0,120,61.0,23.3,69.0,2,2,45,39.5,38.3,88.9,2,7,3,69,0,0,0,206,46,120,0,0,23,1
CJ Sanders,47607,WR,SMU,11,42.3,0,287,65.3,,69.2,0,0,0,0.0,0.0,,0,0,0,69,0,0,0,163,0,92,0,0,69,0
Collin Hill,40245,QB,COLO STATE,3,37.1,0,144,62.8,,60.0,0,0,0,0.0,0.0,,0,0,0,69,0,0,0,186,0,114,0,0,69,0
Nigel Fitzgerald,84358,WR,DOMINION,10,31.9,1,263,65.7,,77.5,0,0,0,0.0,0.0,,2,0,0,69,0,0,0,216,0,147,0,0,69,0
Carter Bradley,77685,QB,TOLEDO,7,34.7,0,316,45.7,,60.0,0,0,0,0.0,0.0,,0,0,0,69,0,0,0,199,0,127,0,0,69,0
Travis Boman,42289,TE,UTAH ST,8,59.5,0,329,53.0,68.4,66.7,0,0,4,7.8,7.8,100.0,0,0,0,69,0,0,0,116,4,51,0,0,65,84
Josh Anderson,54566,WR,COAST CAR,7,73.4,0,141,57.4,,57.4,0,0,0,0.0,0.0,,0,0,0,69,0,0,0,94,0,25,0,0,69,1
Jarret Doege,60353,QB,W VIRGINIA,4,33.0,0,343,81.7,,60.0,0,0,0,0.0,0.0,,0,0,0,69,0,0,0,209,0,135,0,0,69,0
Jai Williams,84160,WR,COAST CAR,9,59.1,0,141,73.9,,70.4,0,0,0,0.0,0.0,,0,0,0,68,0,0,0,115,0,46,0,0,68,0
Trent Pennix,77726,HB,NC STATE,10,45.6,0,248,61.0,45.3,87.4,3,1,53,45.3,45.6,92.5,0,6,2,68,0,0,0,149,57,125,0,0,11,6
John Metchie III,97400,WR,ALABAMA,11,54.4,0,103,56.5,,73.5,0,0,0,0.0,0.0,,0,0,0,68,0,0,0,125,0,57,0,0,68,0
Geordon Porter,84112,WR,ARIZONA ST,10,44.4,0,110,63.6,,76.7,0,0,0,0.0,0.0,,0,0,0,68,0,0,0,153,0,85,0,0,68,0
Luke Junkunc,81708,G,LA LAFAYET,5,100.0,0,207,56.4,63.4,54.7,0,1,25,100.0,100.0,98.0,0,1,0,67,6,10,0,67,26,26,51,0,41,0
Donovan Williams,39998,TE,UCONN,4,49.3,0,146,64.9,65.0,68.0,0,0,10,13.0,12.7,100.0,0,0,0,67,0,0,0,136,10,79,0,0,57,76
Alec Jackson,56550,T,AUBURN,5,100.0,0,115,59.7,69.8,56.7,0,0,18,100.0,100.0,100.0,0,0,0,67,0,0,66,67,18,18,0,0,49,0
CJ Verdell,57378,HB,OREGON,14,14.6,0,264,77.8,25.7,57.9,2,3,43,18.7,19.3,87.2,0,8,3,67,0,0,0,458,46,238,0,0,21,0
Tim Jordan,62943,HB,TENNESSEE,12,23.9,0,307,72.5,38.3,61.7,1,2,31,23.8,23.6,95.2,1,3,0,67,0,0,0,280,34,144,0,0,33,3
Jafar Armstrong,61555,HB,NOTRE DAME,9,34.7,1,258,60.5,75.6,61.0,0,0,33,30.3,30.1,100.0,2,0,0,67,0,0,0,193,34,113,0,0,33,0
Brandon Bowling,42151,WR,ARK STATE,12,31.0,0,113,71.6,,35.7,0,0,0,0.0,0.0,,0,0,0,67,0,0,0,216,0,149,0,0,67,0
Kennedy McKoy,40095,HB,W VIRGINIA,12,18.6,0,343,63.6,38.3,46.1,1,4,46,20.3,20.3,92.4,1,6,1,67,0,0,0,360,48,237,0,0,19,4
Jo-El Shaw,77784,HB,KENT STATE,7,29.6,0,201,63.2,62.3,62.9,0,3,45,35.4,37.7,96.7,0,3,0,67,0,0,0,226,52,138,0,0,15,0
Devaughn Cooper,41966,WR,UTEP,4,49.6,0,330,72.7,,62.3,0,0,0,0.0,0.0,,1,0,0,67,0,0,0,135,0,68,0,0,67,0
DK Billingsley,57432,HB,TROY,12,12.3,0,318,69.7,24.7,56.6,0,2,42,12.1,12.0,92.9,1,4,2,67,0,0,0,545,44,367,0,0,23,0
Austin Stogner,98464,TE,OKLAHOMA,14,55.4,0,261,65.1,,60.3,0,0,0,0.0,0.0,,0,0,0,67,0,0,0,121,0,54,0,0,67,34
Kelvin Ateman,55362,T,TOLEDO,4,100.0,0,316,67.1,72.6,63.1,0,1,31,100.0,100.0,98.4,0,1,0,67,0,0,67,67,31,31,0,0,36,0
Jahlil Ryles,79680,G,MIDDLE TN,6,100.0,0,224,54.3,52.8,52.3,0,2,40,100.0,100.0,97.5,0,2,0,67,0,3,0,67,43,43,64,0,24,0
Trace Christian,57190,HB,E CAROLINA,7,34.0,0,156,64.9,68.4,61.2,0,2,39,40.2,41.8,94.9,0,3,1,67,0,0,0,197,46,110,0,0,21,0
Wilson Huber,55090,TE,CINCINNATI,11,91.8,1,138,63.4,70.9,70.7,0,0,3,37.5,44.4,100.0,1,0,0,67,0,0,0,73,4,9,0,0,63,50
Dontavius Butler-Jenkins,61599,WR,PITTSBURGH,9,35.1,0,268,51.1,,75.8,0,0,0,0.0,0.0,,1,0,0,67,0,0,0,191,0,124,0,0,67,0
Chris Gregg,62027,WR,ARMY,4,90.4,0,114,59.1,,63.6,0,0,0,0.0,0.0,,0,0,0,66,0,0,0,73,0,7,0,0,66,0
Yusuf Ali,78841,WR,MIDDLE TN,11,30.8,0,224,74.1,63.9,79.5,0,0,1,0.7,0.7,100.0,0,0,0,66,0,0,0,214,1,148,0,0,65,0
Austin Vaughn,45871,HB,LA MONROE,11,36.5,0,209,64.0,61.2,62.4,0,2,32,34.4,35.4,96.9,0,2,0,66,0,0,0,181,35,99,0,0,31,0
Bryson Carroll,60479,HB,NEW MEXICO,10,28.9,0,241,67.2,64.4,56.6,0,0,24,30.4,33.3,100.0,0,0,0,66,0,0,0,228,29,87,0,0,37,0
Marcus Washington,99527,WR,TEXAS,11,50.0,0,311,54.9,,70.2,0,0,0,0.0,0.0,,1,0,0,66,0,0,0,132,0,66,0,0,66,1
Art Thompkins,32905,HB,UCONN,12,19.6,0,146,74.7,49.1,62.9,0,2,41,19.9,20.5,92.7,1,4,2,66,0,0,0,337,44,215,0,0,22,0
Jernard Phillips,52306,WR,USF,9,33.2,0,327,46.5,,69.9,0,0,0,0.0,0.0,,0,0,0,66,0,0,0,199,0,133,0,0,66,1
Ben Sims,77918,TE,BAYLOR,6,75.9,0,118,61.7,62.5,66.6,1,0,14,40.0,43.2,96.4,0,1,0,66,0,0,0,87,16,37,0,0,50,77
Matt Robinson,82130,QB,ILLINOIS,7,36.3,0,187,44.6,,60.0,0,0,0,0.0,0.0,,2,0,0,66,0,0,0,182,0,104,0,0,66,0
Malik Dunner,45900,WR,BALL ST,12,48.2,0,117,63.7,67.7,59.6,0,0,1,1.7,1.6,100.0,1,0,0,66,0,0,0,137,1,61,0,0,65,0
Connor Robbins,55193,G,GA STATE,5,100.0,0,175,49.1,13.9,54.2,2,1,28,100.0,100.0,94.6,0,3,0,66,0,32,0,66,29,29,34,0,37,0
Cassius Allen,102931,WR,LA LAFAYET,9,61.9,0,207,68.2,,71.0,0,0,0,0.0,0.0,,1,0,0,65,0,0,0,105,0,40,0,0,65,3
Dywan Griffin,97274,WR,UTSA,11,44.8,0,331,49.5,,46.1,0,0,0,0.0,0.0,,1,0,0,65,0,0,0,145,0,78,0,0,65,0
Anthony D. Taylor,34014,HB,TEXAS ST,10,23.6,0,314,64.9,57.5,53.5,1,4,42,24.3,23.5,94.0,1,5,0,65,0,0,0,276,42,179,0,0,23,0
Landry Weber,61349,WR,KANSAS ST,10,48.5,0,199,68.0,,68.2,0,0,0,0.0,0.0,,0,0,0,65,0,0,0,134,0,69,0,0,65,0
Thomas Vieira,61503,WR,NEW MEXICO,7,58.6,0,241,58.0,,61.3,0,0,0,0.0,0.0,,0,0,0,65,0,0,0,111,0,46,0,0,65,0
Gamaliel Barboza,81903,T,UTEP,1,100.0,0,330,65.6,81.4,61.8,1,0,35,100.0,100.0,98.6,1,1,0,65,0,0,0,65,40,40,0,65,25,0
Clayton Welch,60546,QB,SYRACUSE,9,41.1,0,304,60.7,,60.1,0,0,0,0.0,0.0,,1,0,0,65,0,0,0,158,0,83,0,0,65,0
Jack Westover,84079,TE,WASHINGTON,13,80.0,0,340,62.6,70.2,61.9,0,0,1,5.9,5.9,100.0,0,0,0,64,0,0,0,80,1,17,0,0,63,25
Ali'i Niumatalolo,58240,TE,UTAH,7,88.9,0,328,58.8,,57.5,0,0,0,0.0,0.0,,1,0,0,64,0,0,0,72,0,8,0,0,64,66
John Harris,77369,C,VA TECH,5,100.0,0,337,62.9,35.2,66.4,0,4,26,100.0,100.0,92.3,0,4,0,64,44,0,0,64,28,28,20,0,36,0
Khalil Crowder,78240,G,GA SOUTHRN,4,100.0,0,174,69.3,66.1,68.6,0,0,19,100.0,100.0,100.0,0,0,0,64,0,45,0,64,20,20,17,0,44,0
Tyler Badie,83714,HB,MISSOURI,12,17.3,0,229,70.7,67.6,57.7,0,1,33,15.1,15.5,98.5,1,1,0,64,0,0,0,370,36,233,0,0,28,0
Reese White,97197,HB,COAST CAR,10,49.6,0,141,79.0,57.7,69.0,1,0,18,40.0,38.3,97.2,0,1,0,64,0,0,0,129,18,47,0,0,46,1
Dylan Thomas,39948,WR,TCU,5,44.1,0,305,58.4,,48.3,0,0,0,0.0,0.0,,1,0,0,64,0,0,0,145,0,81,0,0,64,0
Alfred Armour,83743,FB,PURDUE,11,74.4,0,273,54.7,40.3,61.7,0,1,13,39.4,39.4,96.2,0,1,0,64,0,0,0,86,13,33,0,0,51,1
Niko Yaramus,41759,G,NAVY,9,100.0,0,237,61.7,82.3,60.2,0,0,6,100.0,100.0,100.0,0,0,0,64,0,53,0,64,7,7,11,0,57,0
Chad Magyar,83785,HB,UNLV,8,24.7,0,325,67.7,53.9,49.9,2,1,45,27.8,27.8,96.7,0,3,0,63,0,0,0,255,47,169,0,0,16,0
Abraham Delfin,59808,C,LA TECH,7,100.0,0,208,76.4,79.7,71.3,0,0,17,100.0,100.0,100.0,0,0,0,63,62,0,0,63,17,17,0,0,46,0
Jared Wilson,83753,HB,S ALABAMA,12,41.7,1,288,55.9,84.3,44.4,0,0,15,29.4,28.6,100.0,2,0,0,63,0,0,0,151,16,56,0,0,47,0
Chase Jasmin,41549,HB,S DIEGO ST,13,26.4,0,284,69.3,42.6,52.2,1,3,48,33.8,33.8,89.6,0,7,3,63,0,0,0,239,49,145,0,0,14,0
Deuce Wallace,40169,QB,VANDERBILT,9,34.1,0,333,28.6,,60.1,0,0,0,0.0,0.0,,0,0,0,63,0,0,0,185,0,118,0,0,63,0
Jerry Howard Jr.,62941,HB,GA TECH,12,44.1,0,176,65.3,72.0,62.5,0,0,30,34.9,34.5,100.0,0,0,0,63,0,0,0,143,30,87,0,0,33,1
Tyce Daniel,60952,TE,MEMPHIS,12,72.4,0,218,65.9,73.7,82.0,0,0,4,14.3,14.3,100.0,1,0,0,63,0,0,0,87,4,28,0,0,59,59
Darius Pinnix Jr.,57192,HB,E CAROLINA,4,29.0,0,156,68.2,74.6,61.0,0,0,36,31.0,33.3,100.0,0,0,0,63,0,0,0,217,41,123,0,0,22,0
Grant Betts,81870,T,TROY,8,98.4,0,318,57.8,48.2,59.4,1,1,18,100.0,95.2,94.4,0,2,0,63,0,0,26,64,20,21,0,31,43,6
Steven Jones,81792,G,OREGON,3,100.0,0,264,57.2,65.0,59.6,0,2,32,100.0,100.0,96.9,1,2,0,63,0,0,23,63,35,35,40,0,28,0
Blake Kern,60848,TE,ARKANSAS,9,95.5,0,111,53.6,74.4,54.3,0,0,3,60.0,57.1,100.0,0,0,0,63,0,0,0,66,4,7,0,0,59,66
Brodarious Hamm,58518,T,AUBURN,5,100.0,0,115,76.6,81.7,72.1,0,0,15,100.0,100.0,100.0,0,0,0,63,0,0,1,63,15,15,0,62,48,0
Gage Welborn,84546,C,CHARLOTTE,4,100.0,0,136,27.3,0.0,46.5,0,1,18,100.0,100.0,97.2,1,1,0,63,63,0,0,63,19,19,0,0,44,0
Michael Mathison,100275,WR,AKRON,9,21.6,0,102,62.2,,63.3,0,0,0,0.0,0.0,,0,0,0,63,0,0,0,291,0,227,0,0,63,0
Tray Eafford,39907,WR,TROY,10,26.1,0,318,65.5,,75.7,0,0,0,0.0,0.0,,0,0,0,63,0,0,0,241,0,178,0,0,63,0
Jamal Jones,33919,HB,ARK STATE,9,27.1,0,113,74.2,79.5,60.6,0,0,43,36.4,36.2,97.7,0,1,1,62,0,0,0,229,46,127,0,0,16,0
Ryan O'Keefe,101139,WR,UCF,9,65.3,0,323,79.3,,61.1,0,0,0,0.0,0.0,,0,0,0,62,0,0,0,95,0,33,0,0,62,0
Dominic Gicinto,84316,WR,MISSOURI,11,29.7,0,229,47.5,,58.2,0,0,0,0.0,0.0,,0,0,0,62,0,0,0,209,0,147,0,0,62,0
Tyler Tupa,43063,WR,OHIO,4,44.6,0,259,67.6,,62.9,0,0,0,0.0,0.0,,0,0,0,62,0,0,0,139,0,77,0,0,62,0
Zach Whaley,77504,T,KENT STATE,5,100.0,0,201,60.7,14.9,75.1,0,4,29,100.0,100.0,93.1,0,4,0,62,0,0,0,62,31,31,0,62,31,0
Tavares Kelly Jr.,78002,WR,VIRGINIA,11,33.7,0,335,63.4,,60.8,0,0,0,0.0,0.0,,0,0,0,62,0,0,0,184,0,116,0,0,62,6
Kelley Joiner Jr.,101124,HB,USF,11,28.6,0,327,68.7,65.6,57.3,0,1,40,34.5,35.7,98.7,1,1,0,62,0,0,0,217,45,126,0,0,17,0
Camron Buckley,61716,WR,TEXAS A&M,13,24.9,0,312,56.8,,61.8,0,0,0,0.0,0.0,,0,0,0,62,0,0,0,249,0,187,0,0,62,1
Brandius Batiste,40358,WR,LA MONROE,8,47.0,0,209,65.0,,62.5,0,0,0,0.0,0.0,,1,0,0,62,0,0,0,132,0,70,0,0,62,0
Trevon Bradford,40116,WR,OREGON ST,4,35.6,0,265,59.1,,52.5,0,0,0,0.0,0.0,,1,0,0,62,0,0,0,174,0,110,0,0,62,4
J.L. Banks,21585,TE,CLEMSON,8,75.6,0,140,53.0,70.1,58.6,0,0,5,21.7,20.0,100.0,0,0,0,62,0,0,0,82,5,25,0,0,57,53
Amari Johnson,98551,WR,UCF,5,72.9,0,323,62.5,,64.5,0,0,0,0.0,0.0,,0,0,0,62,0,0,0,85,0,23,0,0,62,0
Dejon Brissett,28435,WR,VIRGINIA,12,40.3,0,335,50.6,,68.1,0,0,0,0.0,0.0,,0,0,0,62,0,0,0,154,0,92,0,0,62,2
Jaylen Warren,98692,HB,UTAH ST,12,19.9,0,329,70.3,84.3,88.1,0,0,35,21.6,22.3,100.0,1,0,0,62,0,0,0,311,39,175,0,0,23,7
Josh Blancato,62947,WR,GA TECH,10,54.4,0,176,54.2,,58.0,0,0,0,0.0,0.0,,1,0,0,62,0,0,0,114,0,52,0,0,62,0
Alec Burton,77884,TE,OHIO,7,77.5,0,259,58.2,72.2,54.9,0,0,5,21.7,21.7,100.0,0,0,0,62,0,0,0,80,5,23,0,0,57,49
Rico Dowdle,40693,HB,S CAROLINA,10,16.8,0,289,68.7,63.4,64.5,1,1,46,19.8,19.8,97.8,0,2,0,62,0,0,0,369,49,248,0,0,13,0
